day,station,code,min_delay,min_gap,bound,line,vehicle,day_month,month,hour,min,at_station,day_indexed,code_indexed,bound_indexed,line_indexed,station_indexed,station_w2v,features,scaled_features,station_w2v_vector,features_w2v,scaled_features_w2v
Wednesday,finch station,MUIR,5,10,S,YU,5571,18,1,0,54,1,1.0,4.0,0.0,0.0,5.0,"[0, 0, 10, 1]","[10.0,5571.0,18.0,1.0,0.0,54.0,1.0,1.0,4.0,0.0,0.0,5.0]","[0.25,0.9005819592628517,0.8095238095238095,0.5,0.0,0.9152542372881356,0.5,0.16666666666666666,0.025974025974025976,0.0,0.0,0.06756756756756757]","[0.0,0.0,10.0,1.0]","[0.0,0.0,10.0,1.0,10.0,5571.0,18.0,1.0,0.0,54.0,1.0,1.0,4.0,0.0,0.0]","[0.0,0.0,0.09090909090909091,0.5,0.25,0.9005819592628517,0.8095238095238095,0.5,0.0,0.9152542372881356,0.5,0.16666666666666666,0.025974025974025976,0.0,0.0]"
Wednesday,dundas station,SUUT,5,10,N,YU,5901,18,1,0,56,1,1.0,5.0,1.0,0.0,9.0,"[0, 0, 16, 1]","[10.0,5901.0,18.0,1.0,0.0,56.0,1.0,1.0,5.0,1.0,0.0,9.0]","[0.25,0.9539282250242483,0.8095238095238095,0.5,0.0,0.9491525423728814,0.5,0.16666666666666666,0.03246753246753247,0.25,0.0,0.12162162162162163]","[0.0,0.0,16.0,1.0]","[0.0,0.0,16.0,1.0,10.0,5901.0,18.0,1.0,0.0,56.0,1.0,1.0,5.0,1.0,0.0]","[0.0,0.0,0.16883116883116883,0.5,0.25,0.9539282250242483,0.8095238095238095,0.5,0.0,0.9491525423728814,0.5,0.16666666666666666,0.03246753246753247,0.25,0.0]"
Wednesday,leslie station,TUMVS,8,13,W,SHP,6156,18,1,7,29,1,1.0,18.0,2.0,3.0,67.0,"[0, 0, 76, 1]","[13.0,6156.0,18.0,1.0,7.0,29.0,1.0,1.0,18.0,2.0,3.0,67.0]","[0.325,0.9951503394762368,0.8095238095238095,0.5,0.30434782608695654,0.4915254237288136,0.5,0.16666666666666666,0.1168831168831169,0.5,1.0,0.9054054054054055]","[0.0,0.0,76.0,1.0]","[0.0,0.0,76.0,1.0,13.0,6156.0,18.0,1.0,7.0,29.0,1.0,1.0,18.0,2.0,3.0]","[0.0,0.0,0.9480519480519481,0.5,0.325,0.9951503394762368,0.8095238095238095,0.5,0.30434782608695654,0.4915254237288136,0.5,0.16666666666666666,0.1168831168831169,0.5,1.0]"
Thursday,york mills station,MUATC,3,0,N,YU,5436,19,1,5,30,1,0.0,6.0,1.0,0.0,19.0,"[0, 8, 18, 1]","[0.0,5436.0,19.0,1.0,5.0,30.0,1.0,0.0,6.0,1.0,0.0,19.0]","[0.0,0.8787584869059166,0.8571428571428571,0.5,0.21739130434782608,0.5084745762711864,0.5,0.0,0.03896103896103896,0.25,0.0,0.2567567567567568]","[0.0,8.0,18.0,1.0]","[0.0,8.0,18.0,1.0,0.0,5436.0,19.0,1.0,5.0,30.0,1.0,0.0,6.0,1.0,0.0]","[0.0,0.0975609756097561,0.19480519480519481,0.5,0.0,0.8787584869059166,0.8571428571428571,0.5,0.21739130434782608,0.5084745762711864,0.5,0.0,0.03896103896103896,0.25,0.0]"
Thursday,kennedy station,MRTO,12,19,N,SRT,3003,19,1,13,14,1,0.0,23.0,1.0,2.0,1.0,"[0, 0, 6, 1]","[19.0,3003.0,19.0,1.0,13.0,14.0,1.0,0.0,23.0,1.0,2.0,1.0]","[0.47500000000000003,0.48545101842871,0.8571428571428571,0.5,0.5652173913043478,0.23728813559322035,0.5,0.0,0.14935064935064937,0.25,0.6666666666666666,0.013513513513513514]","[0.0,0.0,6.0,1.0]","[0.0,0.0,6.0,1.0,19.0,3003.0,19.0,1.0,13.0,14.0,1.0,0.0,23.0,1.0,2.0]","[0.0,0.0,0.03896103896103896,0.5,0.47500000000000003,0.48545101842871,0.8571428571428571,0.5,0.5652173913043478,0.23728813559322035,0.5,0.0,0.14935064935064937,0.25,0.6666666666666666]"
Thursday,greenwood station,EUDO,3,6,E,BD,5371,19,1,6,7,1,0.0,10.0,3.0,1.0,28.0,"[0, 0, 35, 1]","[6.0,5371.0,19.0,1.0,6.0,7.0,1.0,0.0,10.0,3.0,1.0,28.0]","[0.15000000000000002,0.8682508891044294,0.8571428571428571,0.5,0.2608695652173913,0.11864406779661017,0.5,0.0,0.06493506493506494,0.75,0.3333333333333333,0.3783783783783784]","[0.0,0.0,35.0,1.0]","[0.0,0.0,35.0,1.0,6.0,5371.0,19.0,1.0,6.0,7.0,1.0,0.0,10.0,3.0,1.0]","[0.0,0.0,0.4155844155844156,0.5,0.15000000000000002,0.8682508891044294,0.8571428571428571,0.5,0.2608695652173913,0.11864406779661017,0.5,0.0,0.06493506493506494,0.75,0.3333333333333333]"
Thursday,sheppard yonge station,PUOPO,4,7,S,YU,5431,19,1,8,43,1,0.0,2.0,0.0,0.0,7.0,"[0, 9, 4, 1]","[7.0,5431.0,19.0,1.0,8.0,43.0,1.0,0.0,2.0,0.0,0.0,7.0]","[0.17500000000000002,0.8779502101519561,0.8571428571428571,0.5,0.34782608695652173,0.7288135593220338,0.5,0.0,0.012987012987012988,0.0,0.0,0.0945945945945946]","[0.0,9.0,4.0,1.0]","[0.0,9.0,4.0,1.0,7.0,5431.0,19.0,1.0,8.0,43.0,1.0,0.0,2.0,0.0,0.0]","[0.0,0.10975609756097561,0.012987012987012988,0.5,0.17500000000000002,0.8779502101519561,0.8571428571428571,0.5,0.34782608695652173,0.7288135593220338,0.5,0.0,0.012987012987012988,0.0,0.0]"
Thursday,queen station,EULT,3,6,S,YU,6136,19,1,8,55,1,0.0,87.0,0.0,0.0,25.0,"[0, 0, 32, 1]","[6.0,6136.0,19.0,1.0,8.0,55.0,1.0,0.0,87.0,0.0,0.0,25.0]","[0.15000000000000002,0.9919172324603945,0.8571428571428571,0.5,0.34782608695652173,0.9322033898305084,0.5,0.0,0.564935064935065,0.0,0.0,0.33783783783783783]","[0.0,0.0,32.0,1.0]","[0.0,0.0,32.0,1.0,6.0,6136.0,19.0,1.0,8.0,55.0,1.0,0.0,87.0,0.0,0.0]","[0.0,0.0,0.37662337662337664,0.5,0.15000000000000002,0.9919172324603945,0.8571428571428571,0.5,0.34782608695652173,0.9322033898305084,0.5,0.0,0.564935064935065,0.0,0.0]"
Thursday,sheppard west station,MUD,4,7,N,YU,5476,19,1,10,13,1,0.0,22.0,1.0,0.0,20.0,"[0, 9, 3, 1]","[7.0,5476.0,19.0,1.0,10.0,13.0,1.0,0.0,22.0,1.0,0.0,20.0]","[0.17500000000000002,0.8852247009376011,0.8571428571428571,0.5,0.43478260869565216,0.22033898305084745,0.5,0.0,0.14285714285714288,0.25,0.0,0.2702702702702703]","[0.0,9.0,3.0,1.0]","[0.0,9.0,3.0,1.0,7.0,5476.0,19.0,1.0,10.0,13.0,1.0,0.0,22.0,1.0,0.0]","[0.0,0.10975609756097561,0.0,0.5,0.17500000000000002,0.8852247009376011,0.8571428571428571,0.5,0.43478260869565216,0.22033898305084745,0.5,0.0,0.14285714285714288,0.25,0.0]"
Thursday,st george station,MUD,3,6,W,BD,5166,19,1,11,9,1,0.0,22.0,2.0,1.0,4.0,"[0, 2, 15, 1]","[6.0,5166.0,19.0,1.0,11.0,9.0,1.0,0.0,22.0,2.0,1.0,4.0]","[0.15000000000000002,0.8351115421920466,0.8571428571428571,0.5,0.4782608695652174,0.15254237288135594,0.5,0.0,0.14285714285714288,0.5,0.3333333333333333,0.05405405405405406]","[0.0,2.0,15.0,1.0]","[0.0,2.0,15.0,1.0,6.0,5166.0,19.0,1.0,11.0,9.0,1.0,0.0,22.0,2.0,1.0]","[0.0,0.024390243902439025,0.15584415584415584,0.5,0.15000000000000002,0.8351115421920466,0.8571428571428571,0.5,0.4782608695652174,0.15254237288135594,0.5,0.0,0.14285714285714288,0.5,0.3333333333333333]"
Thursday,lawrence station,PUTO,18,21,N,YU,6111,19,1,13,4,1,0.0,43.0,1.0,0.0,16.0,"[0, 0, 13, 1]","[21.0,6111.0,19.0,1.0,13.0,4.0,1.0,0.0,43.0,1.0,0.0,16.0]","[0.525,0.9878758486905918,0.8571428571428571,0.5,0.5652173913043478,0.06779661016949153,0.5,0.0,0.27922077922077926,0.25,0.0,0.21621621621621623]","[0.0,0.0,13.0,1.0]","[0.0,0.0,13.0,1.0,21.0,6111.0,19.0,1.0,13.0,4.0,1.0,0.0,43.0,1.0,0.0]","[0.0,0.0,0.12987012987012989,0.5,0.525,0.9878758486905918,0.8571428571428571,0.5,0.5652173913043478,0.06779661016949153,0.5,0.0,0.27922077922077926,0.25,0.0]"
Thursday,christie station,MUIRS,4,7,W,BD,5046,19,1,13,47,1,0.0,53.0,2.0,1.0,53.0,"[0, 0, 60, 1]","[7.0,5046.0,19.0,1.0,13.0,47.0,1.0,0.0,53.0,2.0,1.0,53.0]","[0.17500000000000002,0.8157129000969933,0.8571428571428571,0.5,0.5652173913043478,0.7966101694915254,0.5,0.0,0.34415584415584416,0.5,0.3333333333333333,0.7162162162162162]","[0.0,0.0,60.0,1.0]","[0.0,0.0,60.0,1.0,7.0,5046.0,19.0,1.0,13.0,47.0,1.0,0.0,53.0,2.0,1.0]","[0.0,0.0,0.7402597402597403,0.5,0.17500000000000002,0.8157129000969933,0.8571428571428571,0.5,0.5652173913043478,0.7966101694915254,0.5,0.0,0.34415584415584416,0.5,0.3333333333333333]"
Thursday,museum station,SUDP,9,12,N,YU,6041,19,1,15,51,1,0.0,0.0,1.0,0.0,42.0,"[0, 0, 47, 1]","[12.0,6041.0,19.0,1.0,15.0,51.0,1.0,0.0,0.0,1.0,0.0,42.0]","[0.30000000000000004,0.976559974135144,0.8571428571428571,0.5,0.6521739130434783,0.864406779661017,0.5,0.0,0.0,0.25,0.0,0.5675675675675675]","[0.0,0.0,47.0,1.0]","[0.0,0.0,47.0,1.0,12.0,6041.0,19.0,1.0,15.0,51.0,1.0,0.0,0.0,1.0,0.0]","[0.0,0.0,0.5714285714285715,0.5,0.30000000000000004,0.976559974135144,0.8571428571428571,0.5,0.6521739130434783,0.864406779661017,0.5,0.0,0.0,0.25,0.0]"
Thursday,jane station,MUPAA,3,6,W,BD,5198,19,1,16,37,1,0.0,1.0,2.0,1.0,66.0,"[0, 0, 73, 1]","[6.0,5198.0,19.0,1.0,16.0,37.0,1.0,0.0,1.0,2.0,1.0,66.0]","[0.15000000000000002,0.8402845134173942,0.8571428571428571,0.5,0.6956521739130435,0.6271186440677966,0.5,0.0,0.006493506493506494,0.5,0.3333333333333333,0.8918918918918919]","[0.0,0.0,73.0,1.0]","[0.0,0.0,73.0,1.0,6.0,5198.0,19.0,1.0,16.0,37.0,1.0,0.0,1.0,2.0,1.0]","[0.0,0.0,0.9090909090909092,0.5,0.15000000000000002,0.8402845134173942,0.8571428571428571,0.5,0.6956521739130435,0.6271186440677966,0.5,0.0,0.006493506493506494,0.5,0.3333333333333333]"
Thursday,york mills station,EUECD,6,9,S,YU,5736,19,1,17,32,1,0.0,120.0,0.0,0.0,19.0,"[0, 8, 18, 1]","[9.0,5736.0,19.0,1.0,17.0,32.0,1.0,0.0,120.0,0.0,0.0,19.0]","[0.225,0.9272550921435501,0.8571428571428571,0.5,0.7391304347826086,0.5423728813559322,0.5,0.0,0.7792207792207793,0.0,0.0,0.2567567567567568]","[0.0,8.0,18.0,1.0]","[0.0,8.0,18.0,1.0,9.0,5736.0,19.0,1.0,17.0,32.0,1.0,0.0,120.0,0.0,0.0]","[0.0,0.0975609756097561,0.19480519480519481,0.5,0.225,0.9272550921435501,0.8571428571428571,0.5,0.7391304347826086,0.5423728813559322,0.5,0.0,0.7792207792207793,0.0,0.0]"
Thursday,high park station,MUPAA,3,6,W,BD,5089,19,1,18,9,1,0.0,1.0,2.0,1.0,65.0,"[0, 74, 11, 1]","[6.0,5089.0,19.0,1.0,18.0,9.0,1.0,0.0,1.0,2.0,1.0,65.0]","[0.15000000000000002,0.8226640801810541,0.8571428571428571,0.5,0.7826086956521738,0.15254237288135594,0.5,0.0,0.006493506493506494,0.5,0.3333333333333333,0.8783783783783784]","[0.0,74.0,11.0,1.0]","[0.0,74.0,11.0,1.0,6.0,5089.0,19.0,1.0,18.0,9.0,1.0,0.0,1.0,2.0,1.0]","[0.0,0.9024390243902439,0.1038961038961039,0.5,0.15000000000000002,0.8226640801810541,0.8571428571428571,0.5,0.7826086956521738,0.15254237288135594,0.5,0.0,0.006493506493506494,0.5,0.3333333333333333]"
Thursday,ossington station,MUIR,22,26,E,BD,5177,19,1,18,45,1,0.0,4.0,3.0,1.0,32.0,"[0, 0, 38, 1]","[26.0,5177.0,19.0,1.0,18.0,45.0,1.0,0.0,4.0,3.0,1.0,32.0]","[0.65,0.8368897510507598,0.8571428571428571,0.5,0.7826086956521738,0.7627118644067796,0.5,0.0,0.025974025974025976,0.75,0.3333333333333333,0.43243243243243246]","[0.0,0.0,38.0,1.0]","[0.0,0.0,38.0,1.0,26.0,5177.0,19.0,1.0,18.0,45.0,1.0,0.0,4.0,3.0,1.0]","[0.0,0.0,0.4545454545454546,0.5,0.65,0.8368897510507598,0.8571428571428571,0.5,0.7826086956521738,0.7627118644067796,0.5,0.0,0.025974025974025976,0.75,0.3333333333333333]"
Thursday,kennedy station,MUIR,4,8,E,BD,5046,19,1,20,32,1,0.0,4.0,3.0,1.0,1.0,"[0, 0, 6, 1]","[8.0,5046.0,19.0,1.0,20.0,32.0,1.0,0.0,4.0,3.0,1.0,1.0]","[0.2,0.8157129000969933,0.8571428571428571,0.5,0.8695652173913043,0.5423728813559322,0.5,0.0,0.025974025974025976,0.75,0.3333333333333333,0.013513513513513514]","[0.0,0.0,6.0,1.0]","[0.0,0.0,6.0,1.0,8.0,5046.0,19.0,1.0,20.0,32.0,1.0,0.0,4.0,3.0,1.0]","[0.0,0.0,0.03896103896103896,0.5,0.2,0.8157129000969933,0.8571428571428571,0.5,0.8695652173913043,0.5423728813559322,0.5,0.0,0.025974025974025976,0.75,0.3333333333333333]"
Thursday,sherbourne station,SUDP,4,8,E,BD,5058,19,1,21,39,1,0.0,0.0,3.0,1.0,58.0,"[0, 0, 65, 1]","[8.0,5058.0,19.0,1.0,21.0,39.0,1.0,0.0,0.0,3.0,1.0,58.0]","[0.2,0.8176527643064986,0.8571428571428571,0.5,0.9130434782608695,0.6610169491525424,0.5,0.0,0.0,0.75,0.3333333333333333,0.7837837837837838]","[0.0,0.0,65.0,1.0]","[0.0,0.0,65.0,1.0,8.0,5058.0,19.0,1.0,21.0,39.0,1.0,0.0,0.0,3.0,1.0]","[0.0,0.0,0.8051948051948052,0.5,0.2,0.8176527643064986,0.8571428571428571,0.5,0.9130434782608695,0.6610169491525424,0.5,0.0,0.0,0.75,0.3333333333333333]"
Thursday,victoria park station,MUO,4,8,E,BD,5346,19,1,22,14,1,0.0,11.0,3.0,1.0,26.0,"[0, 33, 11, 1]","[8.0,5346.0,19.0,1.0,22.0,14.0,1.0,0.0,11.0,3.0,1.0,26.0]","[0.2,0.8642095053346266,0.8571428571428571,0.5,0.9565217391304348,0.23728813559322035,0.5,0.0,0.07142857142857144,0.75,0.3333333333333333,0.35135135135135137]","[0.0,33.0,11.0,1.0]","[0.0,33.0,11.0,1.0,8.0,5346.0,19.0,1.0,22.0,14.0,1.0,0.0,11.0,3.0,1.0]","[0.0,0.4024390243902439,0.1038961038961039,0.5,0.2,0.8642095053346266,0.8571428571428571,0.5,0.9565217391304348,0.23728813559322035,0.5,0.0,0.07142857142857144,0.75,0.3333333333333333]"
Thursday,high park station,SUUT,8,12,E,BD,5058,19,1,23,6,1,0.0,5.0,3.0,1.0,65.0,"[0, 74, 11, 1]","[12.0,5058.0,19.0,1.0,23.0,6.0,1.0,0.0,5.0,3.0,1.0,65.0]","[0.30000000000000004,0.8176527643064986,0.8571428571428571,0.5,1.0,0.1016949152542373,0.5,0.0,0.03246753246753247,0.75,0.3333333333333333,0.8783783783783784]","[0.0,74.0,11.0,1.0]","[0.0,74.0,11.0,1.0,12.0,5058.0,19.0,1.0,23.0,6.0,1.0,0.0,5.0,3.0,1.0]","[0.0,0.9024390243902439,0.1038961038961039,0.5,0.30000000000000004,0.8176527643064986,0.8571428571428571,0.5,1.0,0.1016949152542373,0.5,0.0,0.03246753246753247,0.75,0.3333333333333333]"
Thursday,finch station,TUNIP,4,9,S,YU,6006,19,1,23,50,1,0.0,17.0,0.0,0.0,5.0,"[0, 0, 10, 1]","[9.0,6006.0,19.0,1.0,23.0,50.0,1.0,0.0,17.0,0.0,0.0,5.0]","[0.225,0.97090203685742,0.8571428571428571,0.5,1.0,0.847457627118644,0.5,0.0,0.1103896103896104,0.0,0.0,0.06756756756756757]","[0.0,0.0,10.0,1.0]","[0.0,0.0,10.0,1.0,9.0,6006.0,19.0,1.0,23.0,50.0,1.0,0.0,17.0,0.0,0.0]","[0.0,0.0,0.09090909090909091,0.5,0.225,0.97090203685742,0.8571428571428571,0.5,1.0,0.847457627118644,0.5,0.0,0.1103896103896104,0.0,0.0]"
Thursday,greenwood station,PUSSW,4,8,W,BD,5172,19,1,0,59,1,0.0,35.0,2.0,1.0,28.0,"[0, 0, 35, 1]","[8.0,5172.0,19.0,1.0,0.0,59.0,1.0,0.0,35.0,2.0,1.0,28.0]","[0.2,0.8360814742967992,0.8571428571428571,0.5,0.0,1.0,0.5,0.0,0.2272727272727273,0.5,0.3333333333333333,0.3783783783783784]","[0.0,0.0,35.0,1.0]","[0.0,0.0,35.0,1.0,8.0,5172.0,19.0,1.0,0.0,59.0,1.0,0.0,35.0,2.0,1.0]","[0.0,0.0,0.4155844155844156,0.5,0.2,0.8360814742967992,0.8571428571428571,0.5,0.0,1.0,0.5,0.0,0.2272727272727273,0.5,0.3333333333333333]"
Friday,highway 407 station,PUOPO,5,10,S,YU,5991,20,1,6,35,1,3.0,2.0,0.0,0.0,49.0,"[0, 54, 55, 1]","[10.0,5991.0,20.0,1.0,6.0,35.0,1.0,3.0,2.0,0.0,0.0,49.0]","[0.25,0.9684772065955384,0.9047619047619047,0.5,0.2608695652173913,0.5932203389830508,0.5,0.5,0.012987012987012988,0.0,0.0,0.6621621621621622]","[0.0,54.0,55.0,1.0]","[0.0,54.0,55.0,1.0,10.0,5991.0,20.0,1.0,6.0,35.0,1.0,3.0,2.0,0.0,0.0]","[0.0,0.6585365853658537,0.6753246753246753,0.5,0.25,0.9684772065955384,0.9047619047619047,0.5,0.2608695652173913,0.5932203389830508,0.5,0.5,0.012987012987012988,0.0,0.0]"
Friday,wilson station,PUOPO,3,6,S,YU,6011,20,1,6,39,1,3.0,2.0,0.0,0.0,6.0,"[0, 0, 17, 1]","[6.0,6011.0,20.0,1.0,6.0,39.0,1.0,3.0,2.0,0.0,0.0,6.0]","[0.15000000000000002,0.9717103136113806,0.9047619047619047,0.5,0.2608695652173913,0.6610169491525424,0.5,0.5,0.012987012987012988,0.0,0.0,0.08108108108108109]","[0.0,0.0,17.0,1.0]","[0.0,0.0,17.0,1.0,6.0,6011.0,20.0,1.0,6.0,39.0,1.0,3.0,2.0,0.0,0.0]","[0.0,0.0,0.18181818181818182,0.5,0.15000000000000002,0.9717103136113806,0.9047619047619047,0.5,0.2608695652173913,0.6610169491525424,0.5,0.5,0.012987012987012988,0.0,0.0]"
Friday,bloor yonge station,SUO,5,8,N,YU,5721,20,1,9,13,1,3.0,3.0,1.0,0.0,0.0,"[0, 5, 4, 1]","[8.0,5721.0,20.0,1.0,9.0,13.0,1.0,3.0,3.0,1.0,0.0,0.0]","[0.2,0.9248302618816684,0.9047619047619047,0.5,0.3913043478260869,0.22033898305084745,0.5,0.5,0.01948051948051948,0.25,0.0,0.0]","[0.0,5.0,4.0,1.0]","[0.0,5.0,4.0,1.0,8.0,5721.0,20.0,1.0,9.0,13.0,1.0,3.0,3.0,1.0,0.0]","[0.0,0.06097560975609756,0.012987012987012988,0.5,0.2,0.9248302618816684,0.9047619047619047,0.5,0.3913043478260869,0.22033898305084745,0.5,0.5,0.01948051948051948,0.25,0.0]"
Friday,dufferin station,MUTO,3,6,W,BD,5004,20,1,11,37,1,3.0,15.0,2.0,1.0,48.0,"[0, 0, 56, 1]","[6.0,5004.0,20.0,1.0,11.0,37.0,1.0,3.0,15.0,2.0,1.0,48.0]","[0.15000000000000002,0.8089233753637246,0.9047619047619047,0.5,0.4782608695652174,0.6271186440677966,0.5,0.5,0.09740259740259741,0.5,0.3333333333333333,0.6486486486486487]","[0.0,0.0,56.0,1.0]","[0.0,0.0,56.0,1.0,6.0,5004.0,20.0,1.0,11.0,37.0,1.0,3.0,15.0,2.0,1.0]","[0.0,0.0,0.6883116883116883,0.5,0.15000000000000002,0.8089233753637246,0.9047619047619047,0.5,0.4782608695652174,0.6271186440677966,0.5,0.5,0.09740259740259741,0.5,0.3333333333333333]"
Friday,bloor yonge station,SUDP,9,12,E,BD,0,20,1,12,24,1,3.0,0.0,3.0,1.0,0.0,"[0, 5, 4, 1]","[12.0,0.0,20.0,1.0,12.0,24.0,1.0,3.0,0.0,3.0,1.0,0.0]","[0.30000000000000004,0.0,0.9047619047619047,0.5,0.5217391304347826,0.4067796610169492,0.5,0.5,0.0,0.75,0.3333333333333333,0.0]","[0.0,5.0,4.0,1.0]","[0.0,5.0,4.0,1.0,12.0,0.0,20.0,1.0,12.0,24.0,1.0,3.0,0.0,3.0,1.0]","[0.0,0.06097560975609756,0.012987012987012988,0.5,0.30000000000000004,0.0,0.9047619047619047,0.5,0.5217391304347826,0.4067796610169492,0.5,0.5,0.0,0.75,0.3333333333333333]"
Friday,rosedale station,SUO,9,12,N,YU,5961,20,1,12,33,1,3.0,3.0,1.0,0.0,24.0,"[0, 0, 31, 1]","[12.0,5961.0,20.0,1.0,12.0,33.0,1.0,3.0,3.0,1.0,0.0,24.0]","[0.30000000000000004,0.963627546071775,0.9047619047619047,0.5,0.5217391304347826,0.559322033898305,0.5,0.5,0.01948051948051948,0.25,0.0,0.32432432432432434]","[0.0,0.0,31.0,1.0]","[0.0,0.0,31.0,1.0,12.0,5961.0,20.0,1.0,12.0,33.0,1.0,3.0,3.0,1.0,0.0]","[0.0,0.0,0.36363636363636365,0.5,0.30000000000000004,0.963627546071775,0.9047619047619047,0.5,0.5217391304347826,0.559322033898305,0.5,0.5,0.01948051948051948,0.25,0.0]"
Friday,victoria park station,SUDP,3,6,E,BD,5157,20,1,13,12,1,3.0,0.0,3.0,1.0,26.0,"[0, 33, 11, 1]","[6.0,5157.0,20.0,1.0,13.0,12.0,1.0,3.0,0.0,3.0,1.0,26.0]","[0.15000000000000002,0.8336566440349176,0.9047619047619047,0.5,0.5652173913043478,0.2033898305084746,0.5,0.5,0.0,0.75,0.3333333333333333,0.35135135135135137]","[0.0,33.0,11.0,1.0]","[0.0,33.0,11.0,1.0,6.0,5157.0,20.0,1.0,13.0,12.0,1.0,3.0,0.0,3.0,1.0]","[0.0,0.4024390243902439,0.1038961038961039,0.5,0.15000000000000002,0.8336566440349176,0.9047619047619047,0.5,0.5652173913043478,0.2033898305084746,0.5,0.5,0.0,0.75,0.3333333333333333]"
Friday,dundas west station,TUMVS,3,6,W,BD,5286,20,1,13,55,1,3.0,18.0,2.0,1.0,37.0,"[0, 16, 3, 1]","[6.0,5286.0,20.0,1.0,13.0,55.0,1.0,3.0,18.0,2.0,1.0,37.0]","[0.15000000000000002,0.8545101842871,0.9047619047619047,0.5,0.5652173913043478,0.9322033898305084,0.5,0.5,0.1168831168831169,0.5,0.3333333333333333,0.5]","[0.0,16.0,3.0,1.0]","[0.0,16.0,3.0,1.0,6.0,5286.0,20.0,1.0,13.0,55.0,1.0,3.0,18.0,2.0,1.0]","[0.0,0.1951219512195122,0.0,0.5,0.15000000000000002,0.8545101842871,0.9047619047619047,0.5,0.5652173913043478,0.9322033898305084,0.5,0.5,0.1168831168831169,0.5,0.3333333333333333]"
Friday,sheppard west station,SUUT,16,19,N,YU,5812,20,1,14,26,1,3.0,5.0,1.0,0.0,20.0,"[0, 9, 3, 1]","[19.0,5812.0,20.0,1.0,14.0,26.0,1.0,3.0,5.0,1.0,0.0,20.0]","[0.47500000000000003,0.9395408988037505,0.9047619047619047,0.5,0.6086956521739131,0.4406779661016949,0.5,0.5,0.03246753246753247,0.25,0.0,0.2702702702702703]","[0.0,9.0,3.0,1.0]","[0.0,9.0,3.0,1.0,19.0,5812.0,20.0,1.0,14.0,26.0,1.0,3.0,5.0,1.0,0.0]","[0.0,0.10975609756097561,0.0,0.5,0.47500000000000003,0.9395408988037505,0.9047619047619047,0.5,0.6086956521739131,0.4406779661016949,0.5,0.5,0.03246753246753247,0.25,0.0]"
Friday,kipling station,SUDP,3,6,E,BD,5080,20,1,15,53,1,3.0,0.0,3.0,1.0,2.0,"[0, 0, 12, 1]","[6.0,5080.0,20.0,1.0,15.0,53.0,1.0,3.0,0.0,3.0,1.0,2.0]","[0.15000000000000002,0.821209182023925,0.9047619047619047,0.5,0.6521739130434783,0.8983050847457628,0.5,0.5,0.0,0.75,0.3333333333333333,0.02702702702702703]","[0.0,0.0,12.0,1.0]","[0.0,0.0,12.0,1.0,6.0,5080.0,20.0,1.0,15.0,53.0,1.0,3.0,0.0,3.0,1.0]","[0.0,0.0,0.1168831168831169,0.5,0.15000000000000002,0.821209182023925,0.9047619047619047,0.5,0.6521739130434783,0.8983050847457628,0.5,0.5,0.0,0.75,0.3333333333333333]"
Friday,warden station,SUUT,6,9,W,BD,5371,20,1,15,56,1,3.0,5.0,2.0,1.0,17.0,"[0, 0, 27, 1]","[9.0,5371.0,20.0,1.0,15.0,56.0,1.0,3.0,5.0,2.0,1.0,17.0]","[0.225,0.8682508891044294,0.9047619047619047,0.5,0.6521739130434783,0.9491525423728814,0.5,0.5,0.03246753246753247,0.5,0.3333333333333333,0.22972972972972974]","[0.0,0.0,27.0,1.0]","[0.0,0.0,27.0,1.0,9.0,5371.0,20.0,1.0,15.0,56.0,1.0,3.0,5.0,2.0,1.0]","[0.0,0.0,0.3116883116883117,0.5,0.225,0.8682508891044294,0.9047619047619047,0.5,0.6521739130434783,0.9491525423728814,0.5,0.5,0.03246753246753247,0.5,0.3333333333333333]"
Friday,bay station,MUPAA,3,6,W,BD,5089,20,1,18,19,1,3.0,1.0,2.0,1.0,51.0,"[0, 0, 59, 1]","[6.0,5089.0,20.0,1.0,18.0,19.0,1.0,3.0,1.0,2.0,1.0,51.0]","[0.15000000000000002,0.8226640801810541,0.9047619047619047,0.5,0.7826086956521738,0.3220338983050847,0.5,0.5,0.006493506493506494,0.5,0.3333333333333333,0.6891891891891893]","[0.0,0.0,59.0,1.0]","[0.0,0.0,59.0,1.0,6.0,5089.0,20.0,1.0,18.0,19.0,1.0,3.0,1.0,2.0,1.0]","[0.0,0.0,0.7272727272727273,0.5,0.15000000000000002,0.8226640801810541,0.9047619047619047,0.5,0.7826086956521738,0.3220338983050847,0.5,0.5,0.006493506493506494,0.5,0.3333333333333333]"
Friday,jane station,MUSC,4,8,E,BD,5290,20,1,19,23,1,3.0,42.0,3.0,1.0,66.0,"[0, 0, 73, 1]","[8.0,5290.0,20.0,1.0,19.0,23.0,1.0,3.0,42.0,3.0,1.0,66.0]","[0.2,0.8551568056902684,0.9047619047619047,0.5,0.8260869565217391,0.3898305084745763,0.5,0.5,0.27272727272727276,0.75,0.3333333333333333,0.8918918918918919]","[0.0,0.0,73.0,1.0]","[0.0,0.0,73.0,1.0,8.0,5290.0,20.0,1.0,19.0,23.0,1.0,3.0,42.0,3.0,1.0]","[0.0,0.0,0.9090909090909092,0.5,0.2,0.8551568056902684,0.9047619047619047,0.5,0.8260869565217391,0.3898305084745763,0.5,0.5,0.27272727272727276,0.75,0.3333333333333333]"
